Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes,Decision,Decision_Reason,Verified_Source,Verified_Date,Verified_Country,Verified_Genre,Verified_Status,Confidence_New,Evidence
Rabenwolf,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Radio Afera — Pralka,,Poznań,,pralka@afera.com.pl,,https://www.afera.com.pl/,,https://www.afera.com.pl/,,2026-09-22,,,,,,"NOWY LEAD 05.09. Ta sama stacja, inny profil.",REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.afera.com.pl/,2026-09-23,,,,High,entity-type rule
Radio Afera — Thrashing Madness,,Poznań,,thrashingmadness@afera.com.pl,,https://www.afera.com.pl/,,https://www.afera.com.pl/,,2026-09-22,,,,,,NOWY LEAD 05.09. Gmail: brak historii.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.afera.com.pl/,2026-09-23,,,,High,entity-type rule
Radio Akadera — Huta Zwierzyniecka 4,,Białystok,,s.michalowski@akadera.bialystok.pl,,https://akadera.bialystok.pl/,,https://akadera.bialystok.pl/,,2026-09-22,,,,,,NOWY LEAD 05.09. Gmail: brak historii. Prowadzący deklaruje zainteresowanie undergroundem.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://akadera.bialystok.pl/,2026-09-23,,,,High,entity-type rule
Radio Akadera — Rockowa Niedziela,,Białystok,,m.podgorski@akadera.bialystok.pl,,https://akadera.bialystok.pl/,,https://akadera.bialystok.pl/,,2026-09-22,,,,,,NOWY LEAD 05.09. Deduplikacja wewnątrz stacji.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://akadera.bialystok.pl/,2026-09-23,,,,High,entity-type rule
Radio Asymetria,,Online,,radio@radioasymetria.net,,https://radioasymetria.net/,,https://radioasymetria.net/,,2026-09-22,,,,,,Paweł potwierdził przekazanie sprawy Sanity Check Tour do kolegi Sezona; bezpośredni adres: sezon@radioasymetria.net.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://radioasymetria.net/,2026-09-23,,,,High,entity-type rule
Radio Gorzów,,Gorzów Wielkopolski,,radio@radiogorzow.pl,,https://radiogorzow.pl/,,https://radiogorzow.pl/,,2026-09-22,,,,,,RADIO_PODCAST,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://radiogorzow.pl/,2026-09-23,,,,High,entity-type rule
Radio LUZ / Z Piekła Rodem,,Wrocław,,luz@radioluz.pl,,https://radioluz.pl/,,https://radioluz.pl/,,2026-09-22,,,,,,"Kilka kontaktów VIRYA, w tym świeży pitch 02.09. Nie spamować.",REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://radioluz.pl/,2026-09-23,,,,High,entity-type rule
Radio RAM / Muzyczny Wrocław,,Wrocław,,maciejszabatowski@radioram.pl,,https://www.radioram.pl/,,https://www.radioram.pl/,,2026-09-22,,,,,,Relacja aktywna; dwa wejścia antenowe potwierdzone przed koncertem 11.09.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.radioram.pl/,2026-09-23,,,,High,entity-type rule
Radio UWM FM — Zakład Patologii Dźwięku,,Olsztyn,,pisz@uwmfm.pl,,https://uwmfm.pl/,,https://uwmfm.pl/,,2026-09-22,,,,,,NOWY LEAD 05.09. Gmail: brak wcześniejszego kontaktu.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://uwmfm.pl/,2026-09-23,,,,High,entity-type rule
Radio Wrocław,,Wrocław,,promocja@radiowroclaw.pl,,https://www.radiowroclaw.pl/,,https://www.radiowroclaw.pl/,,2026-09-22,,,,,,Historyczne kontakty + event-specific pitch.,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.radiowroclaw.pl/,2026-09-23,,,,High,entity-type rule
Radler,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Rafcore,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Rage,Germany,Herne,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Ragehammer,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Raging Death,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Ragnaroek Festival,,,,,https://ragnaroek-festival.com/impressum/,,,https://ragnaroek-festival.com/impressum/,,2026-09-22,,,,,,,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://ragnaroek-festival.com/impressum/,2026-09-23,,,,High,entity-type rule
Rammstein,Germany,,industrial metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,KEEP,Band identity verified and there is current/active evidence,https://www.youtube.com/channel/UCYp3rk70ACGXQ4gFAiMr1SQ,2026-09-23,Germany,industrial metal,Active,Medium,2025/2026 activity
Raptor Festival - die Matrix,,,,,https://raptor-festival.de/,,,https://raptor-festival.de/,,2026-09-22,,,,,,,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://raptor-festival.de/,2026-09-23,,,,High,entity-type rule
Rats Of Gomorrah,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Rauhbein,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Ravager,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Ravendusk,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Ravenfrost,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Ravenous Nemesis,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Raw,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Razorback,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Reactory,Germany,Berlin,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Reaper,Germany,Kassel,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Rebellion,Germany,Frankfurt,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.instagram.com/rebellionfestival/,2026-09-23,Germany,,,Low,no decisive current signal
Rebellious Spirit,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/8/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/8/,2026-09-23,Germany,,,Low,no decisive current signal
Recon By Fire,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Red Aim,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/9/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/9/,2026-09-23,Germany,,,Low,no decisive current signal
Red Circuit,Germany,Wiesbaden,,,,,,https://www.metalunderground.com/bands/country/Germany/page/9/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/9/,2026-09-23,Germany,,,Low,no decisive current signal
Red Means No Mercy,Germany,Kassel,,,,,,https://www.metalunderground.com/bands/country/Germany/page/9/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/9/,2026-09-23,Germany,,,Low,no decisive current signal
Red Raven,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/9/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/9/,2026-09-23,Germany,,,Low,no decisive current signal
